"Sample Date","Test date","WRRF Name","WRRF Abbreviation","Concentration SARS-CoV-2 gene target (N1 Copies/L) ","Per capita SARS-CoV-2 load (N1 copies per day per population)","Annotation","Population Served, estimated ","Technology"
"03/23/2025","03/25/2025","Tallman Island","TI","82,262.86","40,100,000.00",,"457,817","dPCR-SC2"
"03/23/2025","03/25/2025","Rockaway","RK","75,657.14","43,700,000.00",,"117,991","dPCR-SC2"
"03/23/2025","03/25/2025","Red Hook","RH","67,554.29","23,800,000.00",,"257,556","dPCR-SC2"
"03/23/2025","03/25/2025","Port Richmond","PR","27,177.14","10,400,000.00",,"224,516","dPCR-SC2"
"03/23/2025","03/25/2025","Owls Head","OH","40,525.71","13,600,000.00",,"923,524","dPCR-SC2"
"03/23/2025","03/25/2025","North River","NR","122,400.00","72,000,000.00",,"649,549","dPCR-SC2"
"03/23/2025","03/25/2025","Newtown Creek","NC","163,542.86","84,700,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/23/2025","03/25/2025","Jamaica Bay","JA","90,171.43","33,400,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/23/2025","03/25/2025","Hunts Point","HP","173,942.86","98,500,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/23/2025","03/25/2025","Coney Island","CI","21,874.29","10,500,000.00",,"647,635","dPCR-SC2"
"03/23/2025","03/25/2025","Bowery Bay","BB","27,017.14","9,950,000.00",,"894,311","dPCR-SC2"
"03/23/2025","03/25/2025","26th Ward","26W","223,542.86","101,000,000.00",,"318,262","dPCR-SC2"
"03/18/2025","03/20/2025","26th Ward","26W","143,085.71","61,300,000.00",,"318,262","dPCR-SC2"
"03/18/2025","03/20/2025","Coney Island","CI","78,537.14","43,600,000.00",,"647,635","dPCR-SC2"
"03/18/2025","03/20/2025","Hunts Point","HP","197,600.00","110,000,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/18/2025","03/20/2025","Jamaica Bay","JA","121,485.71","42,500,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/18/2025","03/20/2025","Newtown Creek","NC","127,657.14","68,100,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/18/2025","03/20/2025","North River","NR","82,754.29","45,800,000.00",,"649,549","dPCR-SC2"
"03/18/2025","03/20/2025","Oakwood Beach","OB","129,142.86","54,200,000.00",,"243,910","dPCR-SC2"
"03/18/2025","03/20/2025","Owls Head","OH","73,325.71","21,900,000.00",,"923,524","dPCR-SC2"
"03/18/2025","03/20/2025","Port Richmond","PR","81,600.00","29,400,000.00",,"224,516","dPCR-SC2"
"03/18/2025","03/20/2025","Red Hook","RH","93,474.29","33,000,000.00",,"257,556","dPCR-SC2"
"03/18/2025","03/20/2025","Rockaway","RK","209,942.86","121,000,000.00",,"117,991","dPCR-SC2"
"03/18/2025","03/20/2025","Tallman Island","TI","63,851.43","35,400,000.00",,"457,817","dPCR-SC2"
"03/18/2025","03/20/2025","Wards Island","WI","209,028.57","115,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"03/18/2025","03/20/2025","Bowery Bay","BB","15,588.57","5,940,000.00",,"894,311","dPCR-SC2"
"03/16/2025","03/18/2025","Coney Island","CI","36,468.57","20,500,000.00",,"647,635","dPCR-SC2"
"03/16/2025","03/18/2025","Wards Island","WI","262,971.43","189,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"03/16/2025","03/18/2025","Tallman Island","TI","47,394.29","26,600,000.00",,"457,817","dPCR-SC2"
"03/16/2025","03/18/2025","Rockaway","RK","73,074.29","44,500,000.00",,"117,991","dPCR-SC2"
"03/16/2025","03/18/2025","Red Hook","RH","102,960.00","62,000,000.00",,"257,556","dPCR-SC2"
"03/16/2025","03/18/2025","Port Richmond","PR","54,605.71","29,500,000.00",,"224,516","dPCR-SC2"
"03/16/2025","03/18/2025","Owls Head","OH","46,548.57","22,700,000.00",,"923,524","dPCR-SC2"
"03/16/2025","03/18/2025","Oakwood Beach","OB","92,342.86","41,200,000.00",,"243,910","dPCR-SC2"
"03/16/2025","03/18/2025","North River","NR","61,622.86","44,500,000.00",,"649,549","dPCR-SC2"
"03/16/2025","03/18/2025","Newtown Creek","NC","32,880.00","24,300,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/16/2025","03/18/2025","Jamaica Bay","JA","68,080.00","30,900,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/16/2025","03/18/2025","Hunts Point","HP","105,245.71","81,000,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/16/2025","03/18/2025","Bowery Bay","BB","92,594.29","51,300,000.00",,"894,311","dPCR-SC2"
"03/16/2025","03/18/2025","26th Ward","26W","118,514.29","88,800,000.00",,"318,262","dPCR-SC2"
"03/11/2025","03/13/2025","Bowery Bay","BB","187,542.86","67,500,000.00",,"894,311","dPCR-SC2"
"03/11/2025","03/13/2025","Tallman Island","TI","64,960.00","26,300,000.00",,"457,817","dPCR-SC2"
"03/11/2025","03/13/2025","Rockaway","RK","174,971.43","95,400,000.00",,"117,991","dPCR-SC2"
"03/11/2025","03/13/2025","Red Hook","RH","153,142.86","56,300,000.00",,"257,556","dPCR-SC2"
"03/11/2025","03/13/2025","Port Richmond","PR","47,040.00","16,700,000.00",,"224,516","dPCR-SC2"
"03/11/2025","03/13/2025","Owls Head","OH","68,285.71","20,200,000.00",,"923,524","dPCR-SC2"
"03/11/2025","03/13/2025","Oakwood Beach","OB","136,114.29","51,100,000.00",,"243,910","dPCR-SC2"
"03/11/2025","03/13/2025","North River","NR","68,605.71","41,600,000.00",,"649,549","dPCR-SC2"
"03/11/2025","03/13/2025","Newtown Creek","NC","106,560.00","56,200,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/11/2025","03/13/2025","26th Ward","26W","202,971.43","86,900,000.00",,"318,262","dPCR-SC2"
"03/11/2025","03/13/2025","Jamaica Bay","JA","145,600.00","50,200,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/11/2025","03/13/2025","Hunts Point","HP","154,628.57","81,600,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/11/2025","03/13/2025","Wards Island","WI","782,285.71","419,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"03/11/2025","03/13/2025","Coney Island","CI","107,177.14","45,700,000.00",,"647,635","dPCR-SC2"
"03/09/2025","03/11/2025","Newtown Creek","NC","92,674.29","46,900,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/09/2025","03/11/2025","Wards Island","WI","897,828.57","481,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"03/09/2025","03/11/2025","Tallman Island","TI","58,354.29","25,100,000.00",,"457,817","dPCR-SC2"
"03/09/2025","03/11/2025","Rockaway","RK","68,068.57","41,500,000.00",,"117,991","dPCR-SC2"
"03/09/2025","03/11/2025","Red Hook","RH","99,874.29","35,200,000.00",,"257,556","dPCR-SC2"
"03/09/2025","03/11/2025","Port Richmond","PR","41,931.43","14,800,000.00",,"224,516","dPCR-SC2"
"03/09/2025","03/11/2025","Owls Head","OH","52,228.57","16,300,000.00",,"923,524","dPCR-SC2"
"03/09/2025","03/11/2025","Oakwood Beach","OB","115,314.29","46,900,000.00",,"243,910","dPCR-SC2"
"03/09/2025","03/11/2025","North River","NR","219,771.43","127,000,000.00",,"649,549","dPCR-SC2"
"03/09/2025","03/11/2025","Jamaica Bay","JA","80,902.86","30,000,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/09/2025","03/11/2025","Hunts Point","HP","182,171.43","98,800,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/09/2025","03/11/2025","Coney Island","CI","75,291.43","42,700,000.00",,"647,635","dPCR-SC2"
"03/09/2025","03/11/2025","Bowery Bay","BB","133,142.86","50,700,000.00",,"894,311","dPCR-SC2"
"03/09/2025","03/11/2025","26th Ward","26W","141,142.86","62,100,000.00",,"318,262","dPCR-SC2"
"03/04/2025","03/06/2025","26th Ward","26W","62,354.29","27,400,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","318,262","dPCR-SC2"
"03/04/2025","03/06/2025","Bowery Bay","BB","39,748.57","13,800,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","894,311","dPCR-SC2"
"03/04/2025","03/06/2025","Coney Island","CI","58,354.29","27,300,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","647,635","dPCR-SC2"
"03/04/2025","03/06/2025","Hunts Point","HP","95,245.71","54,000,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24. This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/04/2025","03/06/2025","Jamaica Bay","JA","99,222.86","33,700,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24. This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/04/2025","03/06/2025","Newtown Creek","NC","79,531.43","42,700,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24. This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/04/2025","03/06/2025","North River","NR","44,354.29","25,300,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","649,549","dPCR-SC2"
"03/04/2025","03/06/2025","Oakwood Beach","OB","72,354.29","27,100,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","243,910","dPCR-SC2"
"03/04/2025","03/06/2025","Owls Head","OH","25,485.71","7,730,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","923,524","dPCR-SC2"
"03/04/2025","03/06/2025","Port Richmond","PR","30,331.43","9,360,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","224,516","dPCR-SC2"
"03/04/2025","03/06/2025","Red Hook","RH","101,062.86","35,600,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","257,556","dPCR-SC2"
"03/04/2025","03/06/2025","Rockaway","RK","80,605.71","46,500,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","117,991","dPCR-SC2"
"03/04/2025","03/06/2025","Tallman Island","TI","72,240.00","30,500,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24.","457,817","dPCR-SC2"
"03/04/2025","03/06/2025","Wards Island","WI","243,542.86","124,000,000.00","Controls failed on 3/14/25. Re-ran on 3/17/24. This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"03/02/2025","03/04/2025","Coney Island","CI","44,320.00","20,700,000.00",,"647,635","dPCR-SC2"
"03/02/2025","03/04/2025","Wards Island","WI","326,971.43","174,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"03/02/2025","03/04/2025","Tallman Island","TI","64,948.57","27,400,000.00",,"457,817","dPCR-SC2"
"03/02/2025","03/04/2025","Rockaway","RK","117,714.29","71,800,000.00",,"117,991","dPCR-SC2"
"03/02/2025","03/04/2025","Red Hook","RH","39,097.14","13,800,000.00",,"257,556","dPCR-SC2"
"03/02/2025","03/04/2025","Port Richmond","PR","16,377.14","5,250,000.00",,"224,516","dPCR-SC2"
"03/02/2025","03/04/2025","Owls Head","OH","102,011.43","32,200,000.00",,"923,524","dPCR-SC2"
"03/02/2025","03/04/2025","Oakwood Beach","OB","58,525.71","23,300,000.00",,"243,910","dPCR-SC2"
"03/02/2025","03/04/2025","North River","NR","44,342.86","25,100,000.00",,"649,549","dPCR-SC2"
"03/02/2025","03/04/2025","Newtown Creek","NC","62,068.57","32,300,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"03/02/2025","03/04/2025","Jamaica Bay","JA","78,502.86","29,100,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"03/02/2025","03/04/2025","Hunts Point","HP","75,051.43","41,100,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"03/02/2025","03/04/2025","Bowery Bay","BB","21,565.71","7,940,000.00",,"894,311","dPCR-SC2"
"03/02/2025","03/04/2025","26th Ward","26W","96,628.57","44,800,000.00",,"318,262","dPCR-SC2"
"02/25/2025","02/27/2025","Coney Island","CI","27,931.43","13,100,000.00",,"647,635","dPCR-SC2"
"02/25/2025","02/27/2025","Wards Island","WI","75,154.29","42,700,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"02/25/2025","02/27/2025","Tallman Island","TI","275,428.57","114,000,000.00",,"457,817","dPCR-SC2"
"02/25/2025","02/27/2025","Rockaway","RK","46,777.14","27,000,000.00",,"117,991","dPCR-SC2"
"02/25/2025","02/27/2025","Red Hook","RH","51,040.00","18,000,000.00",,"257,556","dPCR-SC2"
"02/25/2025","02/27/2025","Port Richmond","PR","35,885.71","12,700,000.00",,"224,516","dPCR-SC2"
"02/25/2025","02/27/2025","Owls Head","OH","5,154.29","1,750,000.00",,"923,524","dPCR-SC2"
"02/25/2025","02/27/2025","26th Ward","26W","427,428.57","198,000,000.00",,"318,262","dPCR-SC2"
"02/25/2025","02/27/2025","Oakwood Beach","OB","123,542.86","50,200,000.00",,"243,910","dPCR-SC2"
"02/25/2025","02/27/2025","North River","NR","40,674.29","22,800,000.00",,"649,549","dPCR-SC2"
"02/25/2025","02/27/2025","Newtown Creek","NC","14,297.14","7,630,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"02/25/2025","02/27/2025","Jamaica Bay","JA","66,731.43","23,400,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"02/25/2025","02/27/2025","Bowery Bay","BB","37,188.57","13,700,000.00",,"894,311","dPCR-SC2"
"02/25/2025","02/27/2025","Hunts Point","HP","171,885.71","93,200,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"02/23/2025","02/25/2025","26th Ward","26W","49,931.43","24,300,000.00",,"318,262","dPCR-SC2"
"02/23/2025","02/25/2025","Wards Island","WI","34,251.43","19,100,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"02/23/2025","02/25/2025","Tallman Island","TI","23,645.71","9,970,000.00",,"457,817","dPCR-SC2"
"02/23/2025","02/25/2025","Rockaway","RK","13,085.71","7,560,000.00",,"117,991","dPCR-SC2"
"02/23/2025","02/25/2025","Red Hook","RH","25,188.57","8,880,000.00",,"257,556","dPCR-SC2"
"02/23/2025","02/25/2025","Port Richmond","PR","4,091.43","1,380,000.00",,"224,516","dPCR-SC2"
"02/23/2025","02/25/2025","Owls Head","OH","5,085.71","1,670,000.00",,"923,524","dPCR-SC2"
"02/23/2025","02/25/2025","Oakwood Beach","OB","32,091.43","13,500,000.00",,"243,910","dPCR-SC2"
"02/23/2025","02/25/2025","North River","NR","19,085.71","10,600,000.00",,"649,549","dPCR-SC2"
"02/23/2025","02/25/2025","Newtown Creek","NC","11,942.86","6,220,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"02/23/2025","02/25/2025","Jamaica Bay","JA","31,840.00","11,800,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"02/23/2025","02/25/2025","Hunts Point","HP","24,365.71","13,300,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"02/23/2025","02/25/2025","Coney Island","CI","31,017.14","14,300,000.00",,"647,635","dPCR-SC2"
"02/23/2025","02/25/2025","Bowery Bay","BB","14,377.14","5,360,000.00",,"894,311","dPCR-SC2"
"02/18/2025","02/20/2025","26th Ward","26W","135,542.86","59,600,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","318,262","dPCR-SC2"
"02/18/2025","02/20/2025","Wards Island","WI","91,554.29","51,100,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","1,173,448","dPCR-SC2"
"02/18/2025","02/20/2025","Tallman Island","TI","41,337.14","23,600,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","457,817","dPCR-SC2"
"02/18/2025","02/20/2025","Rockaway","RK","63,062.86","34,400,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","117,991","dPCR-SC2"
"02/18/2025","02/20/2025","Red Hook","RH","60,571.43","21,400,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","257,556","dPCR-SC2"
"02/18/2025","02/20/2025","Port Richmond","PR","47,942.86","16,900,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","224,516","dPCR-SC2"
"02/18/2025","02/20/2025","Owls Head","OH","9,451.43","2,980,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","923,524","dPCR-SC2"
"02/18/2025","02/20/2025","Oakwood Beach","OB","79,805.71","35,200,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","243,910","dPCR-SC2"
"02/18/2025","02/20/2025","North River","NR","37,131.43","22,500,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","649,549","dPCR-SC2"
"02/18/2025","02/20/2025","Newtown Creek","NC","57,588.57","30,700,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","1,227,810","dPCR-SC2"
"02/18/2025","02/20/2025","Jamaica Bay","JA","115,200.00","41,500,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","735,054","dPCR-SC2"
"02/18/2025","02/20/2025","Hunts Point","HP","96,754.29","55,700,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","781,885","dPCR-SC2"
"02/18/2025","02/20/2025","Coney Island","CI","48,034.29","21,300,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","647,635","dPCR-SC2"
"02/18/2025","02/20/2025","Bowery Bay","BB","1,126,057.14","424,000,000.00","SAMPLE RE-TESTED ON 5/5/2025 DUE TO CONTROLS BEING OUT OF RANGE.","894,311","dPCR-SC2"
"02/11/2025","02/13/2025","Coney Island","CI","45,554.29","21,000,000.00",,"647,635","dPCR-SC2"
"02/11/2025","02/13/2025","Wards Island","WI","117,028.57","67,200,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"02/11/2025","02/13/2025","Tallman Island","TI","31,542.86","13,000,000.00",,"457,817","dPCR-SC2"
"02/11/2025","02/13/2025","Rockaway","RK","53,017.14","28,900,000.00",,"117,991","dPCR-SC2"
"02/11/2025","02/13/2025","Red Hook","RH","57,520.00","24,500,000.00",,"257,556","dPCR-SC2"
"02/11/2025","02/13/2025","Port Richmond","PR","68,914.29","23,100,000.00",,"224,516","dPCR-SC2"
"02/11/2025","02/13/2025","Owls Head","OH","19,714.29","6,460,000.00",,"923,524","dPCR-SC2"
"02/11/2025","02/13/2025","Oakwood Beach","OB","139,542.86","50,200,000.00",,"243,910","dPCR-SC2"
"02/11/2025","02/13/2025","North River","NR","44,925.71","27,200,000.00",,"649,549","dPCR-SC2"
"02/11/2025","02/13/2025","Newtown Creek","NC","68,674.29","38,700,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"02/11/2025","02/13/2025","Jamaica Bay","JA","61,222.86","21,100,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"02/11/2025","02/13/2025","Hunts Point","HP","64,262.86","34,800,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"02/11/2025","02/13/2025","Bowery Bay","BB","67,280.00","25,600,000.00",,"894,311","dPCR-SC2"
"02/11/2025","02/13/2025","26th Ward","26W","75,600.00","35,100,000.00",,"318,262","dPCR-SC2"
"02/09/2025","02/11/2025","Bowery Bay","BB","117,942.86","59,900,000.00",,"894,311","dPCR-SC2"
"02/09/2025","02/11/2025","Wards Island","WI","156,000.00","101,000,000.00","This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"02/09/2025","02/11/2025","Tallman Island","TI","35,177.14","18,300,000.00",,"457,817","dPCR-SC2"
"02/09/2025","02/11/2025","Rockaway","RK","44,251.43","25,600,000.00",,"117,991","dPCR-SC2"
"02/09/2025","02/11/2025","Red Hook","RH","194,514.29","91,500,000.00",,"257,556","dPCR-SC2"
"02/09/2025","02/11/2025","Port Richmond","PR","38,548.57","16,300,000.00",,"224,516","dPCR-SC2"
"02/09/2025","02/11/2025","Owls Head","OH","23,211.43","9,890,000.00",,"923,524","dPCR-SC2"
"02/09/2025","02/11/2025","Oakwood Beach","OB","168,800.00","66,300,000.00",,"243,910","dPCR-SC2"
"02/09/2025","02/11/2025","North River","NR","79,577.14","52,400,000.00",,"649,549","dPCR-SC2"
"02/09/2025","02/11/2025","Newtown Creek","NC","126,285.71","80,600,000.00","This sample was analyzed in duplicate.","1,227,810","dPCR-SC2"
"02/09/2025","02/11/2025","Jamaica Bay","JA","71,622.86","28,800,000.00","This sample was analyzed in duplicate.","735,054","dPCR-SC2"
"02/09/2025","02/11/2025","Hunts Point","HP","68,228.57","43,900,000.00","This sample was analyzed in duplicate.","781,885","dPCR-SC2"
"02/09/2025","02/11/2025","26th Ward","26W","64,114.29","37,400,000.00",,"318,262","dPCR-SC2"
"02/09/2025","02/11/2025","Coney Island","CI","17,691.43","10,400,000.00",,"647,635","dPCR-SC2"
"02/04/2025","02/06/2025","Oakwood Beach","OB","245,028.57","88,600,000.00","Controls failed on 2/4/25. Re-ran on 2/5/24.","243,910","dPCR-SC2"
"02/04/2025","02/06/2025","Wards Island","WI","195,314.29","101,000,000.00","Controls failed on 2/4/25. Re-ran on 2/5/24. This sample was analyzed in duplicate.","1,173,448","dPCR-SC2"
"02/04/2025","02/06/2025","Tallman Island","TI","52,731.43","23,100,000.00","Controls failed on 2/4/25. Re-ran on 2/5/24.","457,817","dPCR-SC2"
"02/04/2025","02/06/2025","Rockaway","RK","53,005.71","28,900,000.00","Controls failed on 2/4/25. Re-ran on 2/5/24.","117,991","dPCR-SC2"
